src_id,dst_id,corp_id,src_work_for_start_time,dst_work_for_start_time
p_29805,p_75381,co_8115,2021-12-13,2022-05-01
p_29806,p_90405,co_5349,2020-09-15,2020-11-16
p_29806,p_97091,co_5,2020-05-28,2020-03-22
p_29807,p_76790,co_3082,2021-03-24,2021-03-08
p_29807,p_88878,co_3836,2019-10-02,2020-01-12
p_29808,p_60482,co_9214,2021-07-16,2022-02-09
p_29808,p_87245,co_1,2020-03-10,2019-07-04
p_29809,p_34208,co_6732,2020-12-25,2019-08-07
p_29809,p_52878,co_6,2020-04-02,2020-03-19
p_29810,p_39731,co_3411,2020-08-14,2022-01-12
p_29811,p_58696,co_1,2020-04-12,2019-11-20
p_29812,p_85966,co_7,2019-12-20,2021-08-21
p_29813,p_32782,co_1,2022-05-20,2021-09-26
p_29813,p_49257,co_2402,2021-08-06,2020-05-13
p_29814,p_48146,co_1074,2019-09-14,2022-01-06
p_29814,p_92619,co_8898,2022-01-09,2020-02-23
p_29815,p_56888,co_2079,2022-01-13,2021-11-11
p_29815,p_75205,co_7972,2021-07-04,2021-01-12
p_29816,p_69064,co_1,2020-09-07,2020-01-12
p_29816,p_96956,co_3237,2019-12-23,2020-11-04
p_29817,p_91614,co_3640,2019-11-26,2020-12-08
p_29818,p_63911,co_7197,2020-12-17,2019-12-15
p_29818,p_91013,co_9062,2020-06-01,2019-08-21
p_29819,p_71113,co_1,2022-06-17,2021-01-08
p_29820,p_44852,co_4471,2019-10-07,2022-03-10
p_29820,p_90360,co_400,2022-04-03,2019-08-12
p_29820,p_94154,co_6,2020-01-24,2020-12-15
p_29821,p_71362,co_41,2020-07-16,2020-03-04
p_29821,p_89249,co_8715,2021-10-30,2019-12-15
p_29822,p_32605,co_9,2022-03-13,2021-10-17
p_29823,p_41928,co_8,2019-08-16,2019-08-28
p_29824,p_41625,co_5277,2021-04-19,2020-03-26
p_29824,p_66960,co_7300,2021-12-18,2022-03-08
p_29825,p_52190,co_4726,2022-05-11,2021-06-17
p_29825,p_87286,co_820,2020-02-24,2021-07-04
p_29826,p_60890,co_2747,2019-10-03,2021-09-29
p_29826,p_80431,co_2584,2020-07-17,2021-02-17
p_29827,p_95768,co_8786,2019-09-03,2020-08-16
p_29828,p_35254,co_4,2020-12-19,2022-05-28
p_29828,p_37680,co_16,2020-12-30,2019-08-05
p_29829,p_97821,co_8877,2019-11-06,2022-02-27
p_29830,p_37383,co_5,2020-11-11,2021-01-05
p_29831,p_74918,co_1,2021-09-25,2022-03-07
p_29831,p_86985,co_1,2020-09-11,2019-08-17
p_29832,p_53782,co_2813,2021-09-06,2020-01-17
p_29832,p_64753,co_4522,2019-07-13,2021-07-29
p_29833,p_49844,co_582,2020-01-27,2021-04-30
p_29833,p_87638,co_2450,2021-10-04,2020-06-04
p_29834,p_39161,co_1,2021-02-07,2022-01-31
p_29834,p_61990,co_237,2019-12-25,2021-03-04
p_29835,p_36910,co_887,2019-09-21,2020-08-16
p_29836,p_84360,co_737,2019-08-28,2020-03-19
p_29837,p_48509,co_1007,2019-10-29,2020-03-18
p_29837,p_49744,co_5,2022-02-06,2020-11-02
p_29837,p_52009,co_7147,2021-06-21,2021-06-19
p_29838,p_49529,co_1,2020-12-11,2019-10-08
p_29838,p_89875,co_9036,2021-10-11,2020-06-11
p_29839,p_33799,co_6673,2021-08-15,2021-08-20
p_29839,p_49663,co_2821,2019-09-01,2021-09-21
p_29839,p_91583,co_649,2020-10-15,2020-09-16
p_29840,p_43088,co_1,2022-04-30,2021-04-05
p_29841,p_34230,co_1,2019-07-30,2021-08-12
p_29841,p_62241,co_1,2020-06-17,2019-08-01
p_29841,p_85451,co_8859,2020-02-26,2019-12-16
p_29842,p_64729,co_1,2019-08-31,2022-05-03
p_29843,p_53812,co_776,2019-12-24,2020-10-11
p_29843,p_95080,co_93,2021-03-22,2020-12-31
p_29844,p_47940,co_8961,2020-10-28,2020-08-30
p_29844,p_77368,co_72,2019-09-20,2020-10-01
p_29845,p_63123,co_7987,2020-10-17,2020-08-27
p_29846,p_50230,co_7,2020-03-08,2019-08-18
p_29846,p_65889,co_1,2021-12-07,2021-05-16
p_29847,p_52199,co_9263,2020-04-27,2021-12-03
p_29847,p_58594,co_9054,2021-12-27,2021-01-31
p_29849,p_92152,co_3686,2019-09-28,2021-12-04
p_29850,p_36983,co_4688,2022-02-26,2022-02-16
p_29850,p_44229,co_3621,2022-02-04,2019-08-20
p_29850,p_66997,co_7784,2020-01-12,2021-05-10
p_29851,p_43478,co_9131,2022-02-01,2021-09-08
p_29851,p_74866,co_6,2019-06-30,2021-01-16
p_29851,p_99697,co_4410,2020-07-23,2020-03-03
p_29852,p_43992,co_1278,2019-07-09,2020-08-28
p_29852,p_56384,co_8973,2022-05-21,2019-12-18
p_29852,p_82840,co_1,2020-06-24,2019-10-04
p_29853,p_38092,co_8535,2022-06-16,2022-02-02
p_29853,p_70242,co_96,2022-05-29,2020-05-09
p_29853,p_92263,co_6335,2020-06-15,2019-08-14
p_29854,p_83317,co_1,2020-04-01,2021-10-16
p_29855,p_70717,co_3304,2021-02-23,2021-06-28
p_29855,p_80133,co_9494,2021-06-08,2019-10-06
p_29856,p_36653,co_6884,2020-08-07,2020-04-26
p_29856,p_43208,co_9104,2022-01-14,2020-07-15
p_29856,p_87353,co_54,2020-06-15,2020-09-20
p_29857,p_58682,co_644,2019-08-18,2021-07-11
p_29857,p_78091,co_5192,2020-02-18,2020-09-02
p_29858,p_64005,co_51,2020-04-29,2020-07-07
p_29858,p_77452,co_30,2020-05-11,2020-04-26
p_29859,p_60018,co_5282,2022-02-04,2020-07-29
p_29859,p_99690,co_9,2019-10-11,2019-09-18
p_29860,p_58171,co_3172,2022-06-11,2022-04-01
p_29860,p_85807,co_2156,2021-01-22,2020-12-15
p_29862,p_61169,co_4,2020-02-16,2021-08-27
p_29862,p_81859,co_112,2021-12-08,2020-03-09
p_29862,p_98493,co_4010,2021-05-14,2020-12-12
p_29863,p_46905,co_123,2019-11-19,2019-09-02
p_29863,p_84795,co_482,2020-04-19,2020-11-10
p_29864,p_33348,co_3832,2021-10-31,2021-10-24
p_29864,p_79129,co_6693,2022-06-02,2019-11-02
p_29865,p_77703,co_3623,2021-02-21,2022-04-19
p_29865,p_81278,co_10,2020-07-06,2022-02-23
p_29866,p_92235,co_6143,2021-04-17,2021-10-22
p_29867,p_32120,co_2817,2021-09-29,2021-12-06
p_29867,p_52191,co_769,2021-02-28,2020-07-06
p_29867,p_75737,co_1939,2019-11-28,2020-08-02
p_29869,p_48878,co_99,2020-01-23,2020-12-23
p_29870,p_75358,co_2697,2020-11-15,2022-06-15
p_29871,p_97260,co_833,2021-12-11,2021-11-24
p_29872,p_65414,co_7630,2021-07-12,2020-08-05
p_29872,p_77564,co_962,2022-06-02,2020-08-19
p_29873,p_39223,co_2373,2020-08-14,2020-06-23
p_29873,p_81545,co_2644,2020-02-24,2021-12-06
p_29875,p_51979,co_9407,2021-06-28,2020-04-25
p_29875,p_52693,co_489,2021-09-20,2022-03-06
p_29876,p_56388,co_8725,2019-08-28,2022-04-25
p_29876,p_73394,co_1,2022-06-18,2022-02-12
p_29877,p_79124,co_88,2020-02-04,2022-05-15
p_29877,p_80827,co_3290,2020-07-16,2022-06-01
p_29878,p_36943,co_1,2020-03-17,2020-07-20
p_29878,p_50420,co_5596,2021-10-01,2020-06-29
p_29880,p_70546,co_1239,2019-07-09,2020-01-20
p_29881,p_46313,co_7728,2022-01-09,2021-04-19
p_29881,p_79344,co_6649,2022-06-20,2022-04-26
p_29883,p_50178,co_2239,2019-08-29,2021-08-07
p_29884,p_67208,co_26,2021-09-30,2021-02-21
p_29885,p_75138,co_9419,2020-10-15,2021-06-01
p_29886,p_52973,co_294,2021-09-19,2020-06-05
p_29886,p_90596,co_7,2021-08-26,2019-10-23
p_29887,p_35952,co_2257,2021-07-14,2019-12-12
p_29887,p_42628,co_216,2019-07-04,2021-11-14
p_29889,p_52173,co_800,2021-01-09,2020-05-02
p_29889,p_64142,co_7243,2021-04-18,2019-12-30
p_29890,p_35194,co_3,2020-05-15,2021-05-20
p_29890,p_92440,co_3340,2019-12-03,2020-03-01
p_29891,p_53364,co_5775,2022-05-03,2021-10-17
p_29892,p_79714,co_5119,2019-08-07,2021-09-28
p_29893,p_66142,co_7237,2021-08-09,2020-05-29
p_29895,p_54366,co_561,2020-06-22,2021-01-15
p_29895,p_72742,co_2,2020-03-27,2020-01-03
p_29896,p_99246,co_9058,2020-06-27,2021-08-31
p_29897,p_48478,co_22,2022-05-31,2020-03-18
p_29899,p_37400,co_6729,2020-09-04,2022-04-23
p_29899,p_94533,co_709,2022-04-27,2021-05-20
p_29900,p_72614,co_8964,2019-08-28,2021-03-05
p_29901,p_37689,co_6299,2021-04-29,2022-04-25
p_29903,p_41888,co_1,2022-03-03,2019-10-28
p_29904,p_84203,co_7619,2020-11-05,2020-08-02
p_29904,p_96969,co_9,2022-04-14,2020-06-09
p_29905,p_67432,co_8,2019-07-29,2019-08-22
p_29907,p_50964,co_3516,2020-03-03,2022-03-15
p_29907,p_65855,co_3,2022-06-19,2021-03-10
p_29908,p_54909,co_8389,2021-07-26,2021-10-03
p_29909,p_59125,co_1751,2021-06-09,2020-03-11
p_29909,p_67913,co_73,2019-11-11,2021-06-15
p_29910,p_72192,co_7452,2020-12-18,2020-10-19
p_29911,p_43912,co_52,2020-09-10,2020-07-13
p_29912,p_31606,co_4459,2020-05-18,2020-01-17
p_29912,p_58408,co_7906,2021-08-23,2022-02-23
p_29913,p_38051,co_6862,2022-01-25,2021-06-20
p_29913,p_97735,co_1,2019-12-12,2020-03-18
p_29915,p_92314,co_4650,2021-05-30,2021-06-27
p_29916,p_57019,co_4031,2019-10-26,2021-06-15
p_29917,p_47873,co_817,2022-01-18,2021-06-13
p_29918,p_30627,co_80,2022-04-03,2021-09-25
p_29918,p_74195,co_2492,2021-01-03,2020-06-23
p_29920,p_54394,co_3198,2021-04-29,2019-09-12
p_29921,p_39592,co_2147,2022-02-27,2020-09-13
p_29921,p_66421,co_1,2020-06-29,2022-06-02
p_29922,p_62254,co_3,2022-02-19,2020-02-15
p_29923,p_54670,co_6633,2020-10-20,2019-09-21
p_29923,p_99515,co_2301,2021-12-11,2020-09-11
p_29924,p_66972,co_117,2020-03-16,2020-02-13
p_29924,p_68614,co_8,2020-10-14,2021-04-30
p_29927,p_93501,co_801,2021-08-16,2021-12-07
p_29928,p_86905,co_47,2022-03-08,2022-01-28
p_29929,p_53811,co_2287,2022-03-25,2020-03-22
p_29929,p_76854,co_2153,2019-08-31,2020-07-31
p_29930,p_55308,co_8937,2020-03-14,2021-06-04
p_29930,p_60951,co_39,2019-12-18,2020-11-22
p_29931,p_84860,co_8,2022-04-10,2020-05-15
p_29931,p_99673,co_6,2020-09-21,2020-04-03
p_29932,p_31482,co_8826,2022-03-30,2020-01-05
p_29933,p_39276,co_949,2020-02-21,2020-02-18
p_29934,p_35858,co_4398,2021-03-13,2021-09-26
p_29934,p_49713,co_923,2020-05-23,2020-04-17
p_29935,p_92227,co_39,2021-07-08,2022-01-29
p_29936,p_40827,co_3782,2019-10-02,2021-10-02
p_29937,p_43536,co_1842,2021-06-03,2022-06-27
p_29938,p_31014,co_9253,2021-05-12,2020-07-06
p_29938,p_55105,co_1,2022-05-27,2022-05-20
p_29939,p_80961,co_3630,2021-08-08,2020-03-07
p_29940,p_31270,co_6504,2020-04-01,2020-09-19
p_29941,p_36780,co_9451,2021-07-22,2020-01-14
p_29942,p_54466,co_4273,2022-04-30,2021-11-23
p_29942,p_82445,co_10,2021-10-23,2021-12-27
p_29943,p_62718,co_6546,2019-10-21,2021-12-03
p_29944,p_51450,co_2,2021-08-10,2021-07-16
p_29944,p_64300,co_39,2019-08-12,2022-03-05
p_29945,p_77296,co_8,2022-04-13,2019-10-29
p_29946,p_51156,co_937,2019-09-02,2022-03-15
p_29947,p_33103,co_5753,2020-04-25,2020-06-24
p_29948,p_84708,co_391,2021-05-03,2021-03-03
p_29948,p_94595,co_5749,2021-12-20,2021-03-02
p_29949,p_42090,co_1,2019-08-25,2020-11-20
p_29949,p_81506,co_9414,2019-11-30,2022-01-28
p_29950,p_36456,co_3521,2021-12-27,2022-06-11
p_29951,p_51353,co_3245,2020-07-13,2021-09-16
p_29952,p_45736,co_1153,2021-07-22,2021-01-24
p_29952,p_88217,co_6424,2020-09-08,2020-02-25
p_29953,p_66487,co_39,2019-11-13,2021-09-02
p_29954,p_86151,co_1,2020-06-29,2019-10-16
p_29955,p_93483,co_370,2019-12-01,2019-08-12
p_29956,p_83007,co_90,2021-10-07,2019-09-11
p_29957,p_39436,co_8512,2022-05-17,2020-02-24
p_29957,p_46243,co_2730,2022-01-03,2020-06-27
p_29958,p_34811,co_6665,2021-12-29,2022-04-24
p_29958,p_38850,co_6768,2021-12-29,2021-09-01
p_29959,p_62544,co_6107,2021-09-19,2021-12-28
p_29959,p_76973,co_1,2019-12-02,2019-08-04
p_29960,p_32916,co_4765,2021-06-22,2020-06-13
p_29960,p_47594,co_752,2019-10-08,2020-08-01
p_29961,p_80020,co_69,2019-11-26,2019-07-17
p_29962,p_74296,co_6099,2020-04-08,2021-03-31
p_29964,p_89435,co_10,2019-10-03,2020-06-21
p_29965,p_46634,co_6234,2019-10-15,2021-06-13
p_29965,p_93557,co_7560,2021-11-17,2019-09-12
p_29966,p_62282,co_3894,2022-05-11,2022-03-12
p_29968,p_61877,co_9,2019-09-17,2021-11-20
p_29969,p_87979,co_5987,2019-08-24,2021-04-19
p_29969,p_96862,co_5217,2021-08-29,2022-02-06
p_29970,p_38776,co_63,2022-02-07,2022-05-29
p_29971,p_51518,co_8939,2021-06-19,2020-06-15
p_29972,p_47682,co_1303,2022-03-14,2019-12-01
p_29973,p_94552,co_8,2021-11-17,2021-04-23
p_29974,p_51316,co_9,2020-02-09,2021-07-03
p_29974,p_83335,co_7163,2020-06-16,2019-07-17
p_29975,p_78642,co_3724,2021-08-19,2020-05-11
p_29975,p_97449,co_43,2020-02-02,2020-04-16
p_29976,p_34048,co_52,2019-09-13,2019-10-08
p_29978,p_74635,co_30,2021-04-12,2020-09-01
p_29979,p_62825,co_1463,2021-05-31,2020-11-08
p_29979,p_97524,co_1020,2020-08-05,2021-06-18
p_29980,p_58131,co_36,2020-09-09,2021-02-26
p_29981,p_50115,co_1,2019-11-12,2021-04-26
p_29982,p_33898,co_8014,2021-08-11,2020-07-06
p_29983,p_30933,co_703,2021-10-23,2020-03-25
p_29983,p_56893,co_7656,2022-05-07,2022-05-11
p_29984,p_77253,co_1112,2021-05-30,2020-11-03
p_29985,p_85050,co_67,2021-02-14,2019-12-26
p_29986,p_89582,co_81,2022-06-27,2019-07-13
p_29986,p_91994,co_30,2019-09-12,2022-04-20
p_29987,p_67354,co_27,2020-12-17,2021-07-19
p_29988,p_69127,co_8674,2021-01-12,2021-05-29
p_29988,p_74937,co_2111,2021-03-09,2020-02-14
p_29989,p_40790,co_74,2019-10-15,2022-02-01
p_29990,p_40684,co_4,2021-12-28,2020-03-25
p_29990,p_65432,co_603,2020-03-06,2020-10-11
p_29991,p_62179,co_5478,2019-09-02,2021-10-11
p_29993,p_55802,co_11,2021-07-08,2021-01-08
p_29993,p_55842,co_4,2021-10-12,2022-03-07
p_29994,p_54655,co_22,2021-06-15,2019-10-28
p_29994,p_58743,co_2309,2020-03-04,2021-01-15
p_29995,p_75826,co_3358,2019-11-05,2021-05-15
p_29996,p_37742,co_1589,2020-07-18,2019-11-12
p_29998,p_38614,co_62,2020-01-12,2020-07-02
p_29998,p_44311,co_303,2021-07-20,2020-02-27
p_29999,p_74355,co_2915,2019-09-24,2022-01-04
p_29999,p_81007,co_4555,2020-12-07,2021-11-06
p_30000,p_91257,co_6536,2020-02-10,2020-07-23
p_30001,p_38832,co_4346,2020-08-09,2021-03-10
p_30002,p_38516,co_5190,2021-07-11,2020-08-18
p_30002,p_85225,co_2,2020-09-10,2022-02-20
p_30004,p_77433,co_1,2020-12-01,2022-06-03
p_30004,p_89485,co_441,2019-09-21,2021-07-11
p_30006,p_40362,co_8159,2021-12-08,2019-11-12
p_30006,p_81889,co_2570,2022-01-31,2021-12-08
p_30008,p_47045,co_1,2020-11-24,2021-04-11
p_30008,p_68872,co_327,2022-04-10,2020-07-07
p_30010,p_59996,co_3315,2022-04-17,2020-02-09
p_30011,p_43869,co_2390,2021-04-02,2022-06-09
p_30011,p_77232,co_310,2021-04-21,2021-04-01
p_30012,p_75353,co_8,2020-12-10,2020-08-17
p_30013,p_77362,co_8615,2020-05-09,2021-10-01
p_30013,p_77662,co_3,2021-12-12,2022-02-04
p_30014,p_84458,co_1,2021-04-02,2021-01-15
p_30016,p_48813,co_1,2019-10-01,2020-11-18
p_30017,p_56569,co_4074,2020-01-01,2020-09-18
p_30017,p_64837,co_1024,2020-06-24,2022-05-22
p_30018,p_36758,co_85,2020-09-08,2020-04-07
p_30018,p_40353,co_3968,2019-11-07,2020-10-13
p_30019,p_37252,co_54,2020-04-29,2019-10-10
p_30019,p_75481,co_9,2020-10-19,2021-12-06
p_30020,p_55350,co_6206,2022-01-27,2021-09-30
p_30021,p_73234,co_3621,2019-07-20,2019-09-22
p_30022,p_44847,co_7635,2021-03-17,2019-12-15
p_30022,p_80894,co_6194,2020-01-03,2021-06-14
p_30023,p_33144,co_1,2021-06-13,2020-04-30
p_30023,p_81171,co_3278,2022-02-11,2022-02-06
p_30024,p_87348,co_8518,2019-07-07,2019-11-07
p_30025,p_54747,co_399,2021-05-24,2022-06-15
p_30025,p_59662,co_1,2020-07-20,2021-06-24
p_30026,p_75005,co_5113,2021-04-15,2020-04-21
p_30027,p_85061,co_1059,2020-01-20,2021-07-03
p_30027,p_89169,co_61,2021-09-16,2021-09-04
p_30028,p_80813,co_6939,2021-11-05,2022-02-18
p_30028,p_83360,co_5652,2021-12-11,2022-04-27
p_30029,p_96889,co_2920,2021-09-15,2021-12-07
p_30030,p_42882,co_3635,2021-06-18,2021-07-01
p_30030,p_82129,co_1984,2019-10-06,2020-09-07
p_30031,p_77852,co_1587,2019-10-03,2020-10-28
p_30032,p_80777,co_1,2020-06-03,2019-06-30
p_30032,p_81916,co_4444,2021-12-27,2019-12-17
p_30033,p_84009,co_2,2020-07-12,2019-11-01
p_30034,p_41494,co_50,2021-02-18,2019-11-14
p_30034,p_88592,co_7571,2020-06-18,2019-12-22
p_30035,p_63525,co_3,2021-01-08,2019-12-03
p_30035,p_70106,co_9126,2019-09-22,2021-01-09
p_30036,p_46889,co_284,2022-02-25,2020-06-02
p_30037,p_85053,co_8197,2019-11-18,2020-01-30
p_30038,p_81024,co_6417,2021-04-09,2019-10-07
p_30039,p_89197,co_1115,2021-11-26,2020-09-05
p_30040,p_79364,co_5,2020-01-08,2019-10-04
p_30041,p_62951,co_232,2019-12-15,2019-09-06
p_30042,p_54572,co_72,2019-07-30,2022-06-27
p_30042,p_72468,co_4839,2021-03-02,2019-08-11
p_30043,p_71358,co_1642,2020-03-26,2022-02-11
p_30045,p_73338,co_1,2019-10-18,2022-01-08
p_30045,p_88459,co_5730,2020-08-10,2021-10-13
p_30047,p_49594,co_9410,2019-10-09,2019-11-18
p_30047,p_81447,co_65,2021-10-14,2022-06-17
p_30048,p_83413,co_755,2021-03-12,2021-02-19
p_30048,p_96795,co_8989,2019-08-29,2020-04-18
p_30049,p_75044,co_8902,2022-06-20,2020-05-10
p_30050,p_50864,co_3066,2020-03-09,2020-09-06
p_30050,p_61877,co_3088,2019-07-04,2020-05-08
p_30051,p_53067,co_4,2019-11-10,2020-06-26
p_30051,p_90863,co_13,2022-02-03,2021-01-05
p_30052,p_31210,co_73,2021-04-28,2020-04-18
p_30052,p_76855,co_76,2021-08-31,2020-09-06
p_30053,p_81325,co_8,2021-07-02,2021-10-11
p_30054,p_53671,co_9469,2021-03-08,2020-02-21
p_30054,p_54796,co_1,2021-06-29,2020-10-08
p_30055,p_79654,co_1,2022-02-27,2020-05-20
p_30055,p_89839,co_1,2022-01-08,2020-04-21
p_30057,p_96531,co_4535,2020-10-26,2019-10-01
p_30058,p_97191,co_3622,2020-03-17,2022-03-28
p_30059,p_51645,co_3,2021-09-08,2021-08-12
p_30059,p_83137,co_9488,2021-05-27,2021-10-01
p_30060,p_95905,co_6640,2019-08-03,2021-11-04
p_30061,p_57373,co_5964,2021-11-23,2021-05-13
p_30061,p_65076,co_8,2019-10-08,2020-06-19
p_30065,p_44480,co_4278,2019-11-24,2020-08-04
p_30066,p_65224,co_20,2020-12-19,2019-07-14
p_30067,p_88831,co_5018,2019-08-12,2019-11-18
p_30068,p_69856,co_87,2020-06-21,2022-02-24
p_30068,p_93356,co_4051,2019-10-21,2020-11-10
p_30070,p_84589,co_8336,2019-12-09,2022-04-27
p_30071,p_85817,co_5,2020-03-07,2021-02-14
p_30071,p_93744,co_4240,2019-11-18,2019-06-29
p_30072,p_60187,co_8,2020-05-08,2021-01-09
p_30073,p_54004,co_1403,2020-11-29,2021-10-21
p_30073,p_95444,co_2,2019-09-12,2020-06-10
p_30074,p_39732,co_87,2020-03-03,2020-10-02
p_30074,p_85474,co_96,2021-09-10,2020-03-02
p_30075,p_94879,co_42,2021-05-19,2019-07-20
p_30076,p_49595,co_385,2019-11-08,2020-08-21
p_30078,p_41000,co_1397,2021-02-12,2021-05-21
p_30078,p_41292,co_1371,2022-01-22,2022-03-04
p_30083,p_64151,co_5,2019-11-07,2020-02-29
p_30084,p_39733,co_4995,2019-10-15,2020-02-05
p_30084,p_73357,co_8682,2021-10-11,2020-11-22
p_30085,p_53124,co_6151,2021-01-18,2020-03-20
p_30086,p_52009,co_311,2020-01-11,2020-12-16
p_30087,p_83174,co_6193,2021-01-21,2020-08-29
p_30087,p_90758,co_1,2019-11-23,2021-02-09
p_30088,p_30896,co_4520,2021-05-14,2020-10-01
p_30088,p_95079,co_5142,2020-01-10,2021-10-22
p_30089,p_69659,co_866,2021-03-04,2019-07-22
p_30089,p_74474,co_4446,2020-06-27,2021-05-24
p_30090,p_67533,co_8742,2020-08-25,2019-10-05
p_30090,p_85682,co_1,2020-02-10,2020-07-10
p_30091,p_54912,co_4103,2019-10-30,2022-05-02
p_30093,p_87529,co_2978,2020-12-26,2021-06-22
p_30093,p_92044,co_8613,2021-10-04,2020-11-27
p_30094,p_98568,co_4976,2019-07-15,2021-04-09
p_30095,p_92689,co_1,2022-06-05,2021-07-03
p_30096,p_44079,co_1225,2020-03-02,2021-04-16
p_30096,p_94433,co_3677,2020-09-15,2019-11-19
p_30097,p_92049,co_8030,2019-07-21,2020-11-22
p_30097,p_95333,co_8465,2019-06-29,2020-10-13
p_30098,p_31910,co_509,2021-11-08,2021-01-17
p_30098,p_56758,co_1,2019-07-25,2022-03-17
p_30099,p_61762,co_4117,2021-04-26,2020-01-23
p_30100,p_34604,co_1442,2019-09-05,2019-09-30
p_30100,p_46756,co_6727,2019-08-05,2020-06-13
p_30101,p_75833,co_2624,2019-09-27,2020-05-03
p_30101,p_89463,co_29,2022-03-08,2021-03-24
p_30103,p_97390,co_9,2019-12-13,2020-03-11
p_30105,p_62238,co_7,2019-10-07,2021-05-29
p_30105,p_75959,co_3947,2021-11-07,2019-10-14
p_30106,p_60346,co_408,2020-06-24,2021-04-16
p_30107,p_41493,co_7,2021-05-08,2022-04-20
p_30108,p_57888,co_2889,2022-04-17,2021-06-10
p_30110,p_75380,co_90,2021-08-04,2021-12-11
p_30110,p_97649,co_1,2020-12-22,2019-07-26
p_30112,p_83669,co_1,2020-03-18,2020-06-22
p_30113,p_90180,co_9049,2020-09-29,2020-06-22
p_30114,p_31838,co_1,2021-10-21,2021-02-22
p_30115,p_45483,co_694,2021-10-29,2020-11-26
p_30115,p_97316,co_1,2019-08-30,2019-12-06
p_30116,p_80977,co_1,2020-06-14,2020-09-19
p_30117,p_40578,co_675,2019-12-13,2019-09-20
p_30118,p_60662,co_4541,2021-03-22,2021-10-02
p_30118,p_73933,co_1292,2020-09-01,2020-07-25
p_30120,p_88982,co_5876,2021-07-18,2019-12-20
p_30124,p_33387,co_1977,2019-07-06,2021-01-04
p_30124,p_56144,co_95,2021-04-18,2020-07-26
p_30125,p_51980,co_5,2022-05-20,2020-06-05
p_30125,p_80547,co_9474,2022-02-15,2022-05-21
p_30126,p_38749,co_3320,2022-02-22,2020-03-06
p_30129,p_82148,co_2654,2022-02-25,2021-08-07
p_30129,p_85410,co_1259,2020-06-28,2020-01-09
p_30131,p_69112,co_1,2021-04-04,2021-04-14
p_30131,p_86474,co_1,2021-05-09,2020-07-17
p_30132,p_83158,co_2849,2021-07-13,2020-12-31
p_30132,p_93523,co_1202,2021-06-22,2020-05-17
p_30133,p_36839,co_57,2021-05-22,2021-06-14
p_30133,p_86661,co_443,2021-09-07,2021-01-14
p_30135,p_36525,co_6,2020-01-31,2020-03-30
p_30135,p_87872,co_3932,2020-01-07,2021-01-29
p_30136,p_69716,co_389,2019-07-31,2022-05-11
p_30139,p_35604,co_4684,2021-01-16,2020-03-20
p_30140,p_68325,co_3591,2022-02-23,2019-11-08
p_30141,p_32292,co_1,2021-10-26,2019-12-24
p_30141,p_94633,co_98,2021-01-17,2019-07-11
p_30143,p_78586,co_34,2022-04-23,2022-01-29
p_30144,p_86663,co_7228,2020-06-14,2020-03-26
p_30146,p_46222,co_3133,2020-12-24,2021-08-13
p_30146,p_64000,co_5429,2021-06-11,2020-03-25
p_30147,p_87325,co_9317,2020-07-31,2020-04-20
p_30148,p_50009,co_3819,2019-10-31,2022-05-20
p_30149,p_59810,co_6760,2020-05-23,2020-10-03
p_30149,p_80400,co_4971,2022-04-20,2019-07-21
p_30150,p_88319,co_1384,2021-12-09,2020-12-16
p_30150,p_96364,co_6489,2022-05-22,2020-08-27
p_30152,p_84590,co_1,2020-07-04,2021-01-24
p_30152,p_91023,co_5,2021-12-08,2021-06-07
p_30154,p_60833,co_3866,2021-09-29,2020-04-20
p_30155,p_92505,co_5,2021-04-18,2021-07-08
p_30156,p_56746,co_3142,2021-02-21,2019-07-09
p_30156,p_72518,co_9270,2020-07-31,2019-07-24
p_30157,p_61995,co_606,2021-12-27,2021-03-23
p_30159,p_88041,co_294,2020-05-16,2022-01-27
p_30160,p_36825,co_630,2021-06-15,2021-04-21
p_30160,p_41423,co_1,2021-11-27,2019-07-25
p_30163,p_88364,co_5900,2019-06-29,2022-04-29
p_30164,p_43385,co_1925,2022-05-18,2019-10-03
p_30165,p_60811,co_3576,2022-02-24,2019-09-24
p_30166,p_47162,co_7242,2020-03-02,2020-12-23
p_30166,p_52344,co_2773,2022-05-13,2022-05-07
p_30167,p_57745,co_7412,2021-08-29,2021-04-10
p_30167,p_86243,co_42,2022-02-17,2021-07-23
p_30168,p_36022,co_63,2019-09-29,2021-04-17
p_30168,p_37173,co_560,2021-03-11,2020-10-05
p_30169,p_81498,co_3448,2019-11-03,2022-06-23
p_30170,p_57825,co_10,2020-04-03,2020-03-13
p_30170,p_91738,co_3,2021-09-12,2020-03-26
p_30171,p_48602,co_4837,2020-11-20,2019-10-22
p_30172,p_55295,co_5438,2021-08-17,2019-09-17
p_30173,p_43932,co_8187,2022-05-01,2021-10-16
p_30175,p_76213,co_8150,2022-01-02,2021-04-24
p_30176,p_59228,co_8077,2019-09-21,2019-10-25
p_30176,p_75593,co_8474,2022-03-13,2022-02-26
p_30178,p_65075,co_496,2020-11-27,2021-01-08
p_30179,p_61021,co_426,2021-03-10,2022-06-18
p_30179,p_80363,co_7306,2022-02-15,2021-05-14
p_30181,p_92839,co_10,2020-10-06,2020-01-18
p_30182,p_48875,co_4867,2020-07-06,2020-03-14
p_30182,p_91295,co_8778,2019-10-25,2019-09-23
p_30183,p_56525,co_8598,2020-06-09,2020-06-07
