src_id,dst_id,pn_id
p_162,p_18606,pn_105
p_162,p_19271,pn_43
p_162,p_38647,pn_4
p_162,p_49304,pn_4180
p_162,p_58702,pn_1959
p_163,p_22228,pn_12
p_163,p_34018,pn_178
p_163,p_34595,pn_4677
p_163,p_64166,pn_119
p_163,p_71110,pn_130
p_163,p_80008,pn_1
p_164,p_8611,pn_4373
p_164,p_26885,pn_4268
p_164,p_32157,pn_1846
p_164,p_61235,pn_2916
p_164,p_85353,pn_2776
p_164,p_90264,pn_1
p_165,p_14341,pn_91
p_165,p_25241,pn_3
p_165,p_76371,pn_2350
p_165,p_81345,pn_5288
p_165,p_91043,pn_890
p_165,p_91560,pn_46
p_166,p_8382,pn_1121
p_166,p_38668,pn_40
p_166,p_48692,pn_1
p_166,p_52854,pn_4564
p_166,p_58647,pn_1
p_166,p_62921,pn_68
p_167,p_8739,pn_1
p_167,p_27930,pn_1
p_167,p_58325,pn_3468
p_167,p_79932,pn_947
p_167,p_80562,pn_2617
p_167,p_98622,pn_216
p_168,p_6147,pn_2716
p_168,p_23839,pn_462
p_168,p_55118,pn_60
p_168,p_62741,pn_330
p_168,p_68227,pn_1
p_168,p_80036,pn_49
p_169,p_14131,pn_143
p_169,p_23412,pn_1
p_169,p_25314,pn_1334
p_169,p_31271,pn_2204
p_169,p_40407,pn_5283
p_169,p_54788,pn_5519
p_170,p_9704,pn_5175
p_170,p_20614,pn_1219
p_170,p_43041,pn_675
p_170,p_67608,pn_67
p_170,p_84655,pn_2
p_170,p_87143,pn_1333
p_171,p_8733,pn_5474
p_171,p_12377,pn_33
p_171,p_14523,pn_3018
p_171,p_28267,pn_2306
p_171,p_94820,pn_4969
p_171,p_98818,pn_448
p_172,p_2958,pn_2854
p_172,p_14230,pn_2967
p_172,p_22811,pn_4856
p_172,p_71067,pn_51
p_172,p_86252,pn_1
p_172,p_97737,pn_3633
p_173,p_5491,pn_2851
p_173,p_14335,pn_1
p_173,p_16952,pn_3567
p_173,p_64113,pn_9
p_173,p_74312,pn_3170
p_174,p_4057,pn_1
p_174,p_13640,pn_4872
p_174,p_14314,pn_5841
p_174,p_31816,pn_4008
p_174,p_41177,pn_703
p_174,p_85287,pn_2571
p_175,p_4942,pn_4677
p_175,p_12267,pn_7
p_175,p_17006,pn_74
p_175,p_28412,pn_5133
p_175,p_30799,pn_685
p_175,p_87489,pn_1
p_176,p_856,pn_4190
p_176,p_18295,pn_77
p_176,p_26432,pn_312
p_176,p_45967,pn_3
p_176,p_48689,pn_8
p_176,p_94585,pn_3879
p_177,p_5106,pn_10
p_177,p_8593,pn_2362
p_177,p_33908,pn_2672
p_177,p_37483,pn_4180
p_177,p_46284,pn_2751
p_177,p_80366,pn_5342
p_178,p_9461,pn_38
p_178,p_14002,pn_1
p_178,p_24773,pn_1442
p_178,p_44341,pn_10
p_178,p_83209,pn_930
p_178,p_87752,pn_1538
p_179,p_10795,pn_6
p_179,p_16750,pn_3752
p_179,p_18267,pn_2193
p_179,p_34468,pn_4592
p_179,p_60135,pn_92
p_179,p_64497,pn_3273
p_180,p_1128,pn_7
p_180,p_1190,pn_596
p_180,p_1422,pn_5970
p_180,p_35448,pn_2082
p_180,p_53371,pn_1
p_180,p_73324,pn_4311
p_181,p_1339,pn_1168
p_181,p_4968,pn_3361
p_181,p_17884,pn_4561
p_181,p_26748,pn_619
p_181,p_31405,pn_1028
p_181,p_64930,pn_138
p_182,p_3910,pn_2695
p_182,p_8733,pn_93
p_182,p_41289,pn_5492
p_182,p_71044,pn_6
p_182,p_77577,pn_1
p_182,p_85402,pn_2806
p_183,p_1145,pn_3
p_183,p_1393,pn_2321
p_183,p_11515,pn_4282
p_183,p_19143,pn_1
p_183,p_42090,pn_3179
p_183,p_60205,pn_1572
p_184,p_8853,pn_295
p_184,p_37620,pn_4418
p_184,p_42646,pn_2027
p_184,p_43082,pn_51
p_184,p_50809,pn_2815
p_184,p_61515,pn_3491
p_185,p_11247,pn_28
p_185,p_20216,pn_16
p_185,p_33826,pn_5
p_185,p_35220,pn_1055
p_185,p_52285,pn_88
p_185,p_60287,pn_5302
p_186,p_14450,pn_100
p_186,p_15911,pn_7
p_186,p_28541,pn_174
p_186,p_38235,pn_3786
p_186,p_80020,pn_4900
p_186,p_89575,pn_2676
p_187,p_6594,pn_5948
p_187,p_12796,pn_840
p_187,p_13897,pn_4205
p_187,p_25804,pn_5076
p_187,p_70630,pn_4
p_187,p_84210,pn_5555
p_188,p_875,pn_4592
p_188,p_1609,pn_4
p_188,p_22759,pn_2481
p_188,p_43238,pn_135
p_188,p_49406,pn_694
p_188,p_53307,pn_703
p_189,p_3086,pn_5896
p_189,p_10608,pn_320
p_189,p_20505,pn_5699
p_189,p_27733,pn_5679
p_189,p_58207,pn_7
p_189,p_60902,pn_3995
p_190,p_2155,pn_940
p_190,p_16424,pn_1
p_190,p_75063,pn_1
p_190,p_77349,pn_993
p_190,p_81747,pn_5767
p_190,p_93461,pn_637
p_191,p_8826,pn_548
p_191,p_21544,pn_5686
p_191,p_38128,pn_3717
p_191,p_56336,pn_5353
p_191,p_79638,pn_4910
p_191,p_97938,pn_2421
p_192,p_20801,pn_9
p_192,p_22624,pn_6
p_192,p_30391,pn_636
p_192,p_31022,pn_2091
p_192,p_77660,pn_1905
p_192,p_90561,pn_3
p_193,p_2736,pn_1
p_193,p_3865,pn_1
p_193,p_12214,pn_950
p_193,p_13805,pn_5808
p_193,p_33371,pn_3196
p_193,p_59623,pn_3719
p_194,p_39081,pn_7
p_194,p_52153,pn_4018
p_194,p_61796,pn_8
p_194,p_73715,pn_2
p_194,p_75319,pn_1780
p_194,p_81287,pn_4
p_195,p_1575,pn_4164
p_195,p_3727,pn_5864
p_195,p_61920,pn_3929
p_195,p_80112,pn_3710
p_195,p_90149,pn_1
p_195,p_97176,pn_153
p_196,p_5612,pn_1755
p_196,p_5946,pn_4689
p_196,p_23695,pn_4559
p_196,p_24487,pn_4012
p_196,p_48192,pn_1
p_196,p_94678,pn_568
p_197,p_14536,pn_4726
p_197,p_44393,pn_1
p_197,p_64682,pn_188
p_197,p_66906,pn_1
p_197,p_77619,pn_1
p_197,p_80313,pn_2881
p_198,p_3595,pn_2414
p_198,p_9912,pn_873
p_198,p_9916,pn_1706
p_198,p_28549,pn_2686
p_198,p_38181,pn_26
p_198,p_51641,pn_5907
p_199,p_338,pn_4151
p_199,p_9925,pn_1169
p_199,p_12012,pn_4
p_199,p_20726,pn_3175
p_199,p_27009,pn_3660
p_199,p_58376,pn_761
p_200,p_4977,pn_2236
p_200,p_9601,pn_9
p_200,p_11470,pn_4899
p_200,p_34541,pn_1
p_200,p_37785,pn_3923
p_200,p_87354,pn_1099
p_201,p_1251,pn_4690
p_201,p_33688,pn_5971
p_201,p_36097,pn_3306
p_201,p_74099,pn_4719
p_201,p_94241,pn_1
p_201,p_94651,pn_913
p_202,p_3868,pn_992
p_202,p_4275,pn_83
p_202,p_61387,pn_933
p_202,p_71657,pn_1
p_202,p_96955,pn_75
p_202,p_99317,pn_5787
p_203,p_2958,pn_9
p_203,p_30267,pn_3362
p_203,p_49324,pn_3107
p_203,p_51817,pn_3328
p_203,p_70718,pn_2223
p_203,p_86099,pn_136
p_204,p_6745,pn_4314
p_204,p_13018,pn_1
p_204,p_27607,pn_65
p_204,p_43007,pn_35
p_204,p_51776,pn_1883
p_205,p_481,pn_3451
p_205,p_6123,pn_1240
p_205,p_67347,pn_2883
p_205,p_74070,pn_4583
p_205,p_74120,pn_5815
p_205,p_88147,pn_1648
p_206,p_26970,pn_1
p_206,p_45123,pn_2134
p_206,p_45893,pn_4152
p_206,p_49280,pn_1161
p_206,p_59039,pn_33
p_206,p_97256,pn_1668
p_207,p_648,pn_10
p_207,p_5003,pn_4384
p_207,p_8336,pn_5061
p_207,p_32063,pn_3688
p_207,p_73867,pn_60
p_207,p_82838,pn_125
p_208,p_9878,pn_4579
p_208,p_13203,pn_6
p_208,p_17153,pn_1
p_208,p_45809,pn_87
p_208,p_84790,pn_958
p_208,p_93176,pn_1972
p_209,p_4686,pn_72
p_209,p_29157,pn_4482
p_209,p_29973,pn_4
p_209,p_49035,pn_8
p_209,p_64817,pn_7
p_209,p_79483,pn_9
p_210,p_1845,pn_1182
p_210,p_3676,pn_4470
p_210,p_18740,pn_827
p_210,p_33974,pn_3143
p_210,p_46177,pn_884
p_210,p_80623,pn_316
p_211,p_12325,pn_7
p_211,p_23727,pn_5266
p_211,p_37099,pn_1
p_211,p_55123,pn_5791
p_211,p_66709,pn_3
p_211,p_81276,pn_325
p_212,p_3196,pn_2496
p_212,p_3690,pn_6
p_212,p_46613,pn_99
p_212,p_69116,pn_568
p_212,p_79312,pn_8
p_212,p_97726,pn_216
p_213,p_13894,pn_539
p_213,p_27843,pn_2225
p_213,p_29394,pn_1
p_213,p_50179,pn_2040
p_213,p_52427,pn_98
p_213,p_91445,pn_897
p_214,p_41735,pn_5458
p_214,p_51453,pn_3250
p_214,p_65340,pn_5774
p_214,p_69814,pn_1
p_214,p_74288,pn_3854
p_214,p_95268,pn_4444
p_215,p_10995,pn_1
p_215,p_15490,pn_1075
p_215,p_42614,pn_8
p_215,p_52384,pn_976
p_215,p_66076,pn_1
p_215,p_80767,pn_327
p_216,p_13531,pn_2
p_216,p_16145,pn_1777
p_216,p_45635,pn_1
p_216,p_68111,pn_10
p_216,p_94173,pn_1
p_216,p_99956,pn_2890
p_217,p_2082,pn_4797
p_217,p_11299,pn_331
p_217,p_12203,pn_3449
p_217,p_27378,pn_1
p_217,p_57713,pn_1337
p_217,p_60810,pn_18
p_218,p_1595,pn_655
p_218,p_14885,pn_5553
p_218,p_21754,pn_82
p_218,p_21792,pn_1
p_218,p_57734,pn_33
p_218,p_87304,pn_851
p_219,p_6444,pn_1
p_219,p_27123,pn_2981
p_219,p_27274,pn_2163
p_219,p_46981,pn_5372
p_219,p_81783,pn_8
p_219,p_97623,pn_4853
p_220,p_3075,pn_843
p_220,p_19474,pn_1302
p_220,p_28872,pn_4259
p_220,p_32562,pn_2841
p_220,p_77255,pn_5743
p_220,p_99219,pn_1366
p_221,p_5140,pn_4139
p_221,p_24493,pn_6
p_221,p_33758,pn_329
p_221,p_34800,pn_774
p_221,p_41087,pn_4358
p_221,p_68608,pn_10
p_222,p_1050,pn_2784
p_222,p_8076,pn_1
p_222,p_12290,pn_5073
p_222,p_15088,pn_4056
p_222,p_23817,pn_4334
p_222,p_34469,pn_2
p_223,p_14036,pn_58
p_223,p_15625,pn_1928
p_223,p_23832,pn_2470
p_223,p_30007,pn_84
p_223,p_75102,pn_1
p_223,p_87868,pn_2682
p_224,p_33458,pn_4654
p_224,p_48614,pn_91
p_224,p_50961,pn_5362
p_224,p_85705,pn_20
p_224,p_90505,pn_4635
p_224,p_92349,pn_5355
p_225,p_14749,pn_4182
p_225,p_15736,pn_1227
p_225,p_31986,pn_514
p_225,p_60816,pn_1
p_225,p_82494,pn_1221
p_225,p_90648,pn_117
p_226,p_1605,pn_1
p_226,p_6096,pn_5801
p_226,p_13376,pn_4281
p_226,p_24636,pn_1188
p_226,p_31232,pn_1
p_226,p_79114,pn_5936
p_227,p_581,pn_5337
p_227,p_4399,pn_1882
p_227,p_19611,pn_99
p_227,p_20640,pn_997
p_227,p_30380,pn_3925
p_227,p_46941,pn_1811
p_228,p_20460,pn_1
p_228,p_24835,pn_1
p_228,p_26491,pn_1432
p_228,p_47598,pn_4663
p_228,p_52965,pn_5595
p_228,p_95238,pn_573
p_229,p_37764,pn_4217
p_229,p_44439,pn_48
p_229,p_49087,pn_2
p_229,p_50762,pn_9
p_229,p_54309,pn_1
p_229,p_93758,pn_4239
p_230,p_1196,pn_3
p_230,p_8767,pn_3992
p_230,p_25101,pn_1
p_230,p_34395,pn_1812
p_230,p_56291,pn_791
p_230,p_56352,pn_3
p_231,p_2282,pn_1149
p_231,p_15028,pn_4515
p_231,p_55852,pn_2988
p_231,p_56693,pn_4650
p_231,p_66681,pn_753
p_231,p_82044,pn_6
p_232,p_893,pn_1465
p_232,p_24724,pn_5011
p_232,p_32098,pn_41
p_232,p_58516,pn_3710
p_232,p_69344,pn_814
p_232,p_79550,pn_3382
p_233,p_2295,pn_1
p_233,p_17766,pn_1
p_233,p_29547,pn_895
p_233,p_40157,pn_2646
p_233,p_43161,pn_4889
p_233,p_93184,pn_713
p_234,p_1324,pn_1
p_234,p_4361,pn_4167
p_234,p_5026,pn_4026
p_234,p_7360,pn_922
p_234,p_38994,pn_3
p_234,p_39451,pn_3194
p_235,p_14802,pn_5105
p_235,p_22614,pn_5322
p_235,p_29040,pn_5082
p_235,p_47386,pn_2250
p_235,p_59037,pn_57
p_235,p_93558,pn_4
p_236,p_12324,pn_4435
p_236,p_43807,pn_1
p_236,p_64117,pn_346
p_236,p_74210,pn_549
p_236,p_85827,pn_4932
p_236,p_86762,pn_3953
p_237,p_9751,pn_36
p_237,p_17176,pn_5105
p_237,p_49284,pn_3325
p_237,p_52187,pn_894
p_237,p_75974,pn_5438
p_237,p_79609,pn_4
p_238,p_1507,pn_2237
p_238,p_14547,pn_6
p_238,p_20065,pn_81
p_238,p_31851,pn_1
p_238,p_58729,pn_771
p_238,p_88695,pn_5715
p_239,p_989,pn_376
p_239,p_7416,pn_1
p_239,p_18703,pn_2525
p_239,p_23400,pn_69
p_239,p_30651,pn_1165
p_239,p_74177,pn_4721
p_240,p_1008,pn_9
p_240,p_34342,pn_50
p_240,p_36299,pn_4457
p_240,p_45507,pn_635
p_240,p_86514,pn_10
p_240,p_91559,pn_3866
p_241,p_2238,pn_962
p_241,p_9641,pn_1483
p_241,p_11606,pn_936
p_241,p_42327,pn_87
p_241,p_45788,pn_1
p_241,p_60569,pn_378
p_242,p_6129,pn_1
p_242,p_6923,pn_1
p_242,p_17318,pn_2601
p_242,p_20479,pn_3148
p_242,p_27095,pn_5592
p_242,p_66123,pn_672
p_243,p_4323,pn_58
p_243,p_11964,pn_5332
p_243,p_24656,pn_3572
p_243,p_35133,pn_977
p_243,p_64098,pn_65
p_243,p_66949,pn_4007
p_244,p_5894,pn_5265
p_244,p_14767,pn_47
p_244,p_23599,pn_3496
p_244,p_32944,pn_3622
p_244,p_64599,pn_854
p_244,p_73664,pn_3921
p_245,p_1208,pn_4409
p_245,p_5985,pn_470
p_245,p_7784,pn_26
p_245,p_10661,pn_5905
p_245,p_70441,pn_2382
p_245,p_81900,pn_949
p_246,p_257,pn_58
p_246,p_15360,pn_41
p_246,p_35515,pn_3402
p_246,p_93105,pn_1
p_246,p_95338,pn_4103
p_246,p_99045,pn_1
p_247,p_428,pn_1823
p_247,p_9659,pn_752
p_247,p_64732,pn_4097
p_247,p_69434,pn_3931
p_247,p_76027,pn_5972
p_247,p_97709,pn_2904
p_248,p_2450,pn_1456
p_248,p_14166,pn_653
p_248,p_27506,pn_3146
p_248,p_73031,pn_1
p_248,p_76472,pn_309
p_248,p_89407,pn_1926
p_249,p_3068,pn_3
p_249,p_3556,pn_23
p_249,p_20045,pn_52
p_249,p_27381,pn_2366
p_249,p_49361,pn_5246
p_249,p_71066,pn_325
p_250,p_7870,pn_3482
p_250,p_12291,pn_1329
p_250,p_22569,pn_5779
p_250,p_56443,pn_175
p_250,p_57770,pn_291
p_250,p_75607,pn_4797
p_251,p_15739,pn_2013
p_251,p_16092,pn_120
p_251,p_20311,pn_1
p_251,p_24743,pn_5407
p_251,p_38173,pn_1131
p_251,p_84453,pn_2352
p_252,p_33876,pn_4089
p_252,p_35079,pn_71
p_252,p_43054,pn_2428
p_252,p_47028,pn_1
p_252,p_75563,pn_5012
p_252,p_76257,pn_2660
p_253,p_4936,pn_98
p_253,p_26141,pn_5456
p_253,p_29731,pn_1880
p_253,p_86417,pn_1578
p_253,p_89268,pn_2191
p_253,p_97911,pn_1
p_254,p_15115,pn_97
p_254,p_22147,pn_774
p_254,p_45007,pn_4
p_254,p_55993,pn_5978
p_254,p_76030,pn_4221
p_254,p_82644,pn_2
p_255,p_710,pn_3355
p_255,p_5597,pn_5132
p_255,p_7297,pn_4
p_255,p_32778,pn_1
p_255,p_61818,pn_1502
p_255,p_93604,pn_5826
p_256,p_13792,pn_140
p_256,p_20936,pn_989
p_256,p_24161,pn_854
p_256,p_26272,pn_810
p_256,p_28410,pn_25
p_256,p_61036,pn_1524
p_257,p_33673,pn_3613
p_257,p_41313,pn_1645
p_257,p_46019,pn_1650
p_257,p_55026,pn_1
p_257,p_92418,pn_5928
p_258,p_24501,pn_1
p_258,p_27074,pn_874
p_258,p_53363,pn_1
p_258,p_90201,pn_37
p_258,p_92051,pn_21
p_258,p_94460,pn_854
p_259,p_367,pn_92
p_259,p_3890,pn_4415
p_259,p_7799,pn_1
p_259,p_9584,pn_2964
p_259,p_32285,pn_8
p_259,p_80400,pn_55
p_260,p_685,pn_3
p_260,p_13185,pn_2421
p_260,p_19480,pn_3
p_260,p_19519,pn_3661
p_260,p_47458,pn_2131
p_260,p_69676,pn_1
p_261,p_12074,pn_5781
p_261,p_19938,pn_3712
p_261,p_61342,pn_2874
p_261,p_63510,pn_1
p_261,p_69540,pn_5718
p_261,p_72280,pn_6
p_262,p_1785,pn_3124
p_262,p_44737,pn_3425
p_262,p_56873,pn_1184
p_262,p_58269,pn_1
p_262,p_88762,pn_41
p_262,p_93596,pn_5104
p_263,p_14579,pn_1
p_263,p_24544,pn_571
p_263,p_47191,pn_2877
p_263,p_53619,pn_2029
p_263,p_56698,pn_4696
p_263,p_82025,pn_4394
p_264,p_751,pn_7
p_264,p_9715,pn_4040
p_264,p_28083,pn_3
p_264,p_68822,pn_437
p_264,p_74606,pn_3447
p_264,p_83824,pn_1858
p_265,p_986,pn_1255
p_265,p_5319,pn_873
p_265,p_21432,pn_414
p_265,p_22805,pn_2683
p_265,p_57013,pn_701
p_265,p_68593,pn_1505
p_266,p_17625,pn_61
p_266,p_41161,pn_4025
p_266,p_55274,pn_68
p_266,p_58111,pn_942
p_266,p_74213,pn_3478
p_266,p_96389,pn_1
p_267,p_3904,pn_4005
p_267,p_21618,pn_237
p_267,p_62441,pn_5
p_267,p_80413,pn_5587
p_267,p_86038,pn_2787
p_267,p_94352,pn_3509
p_268,p_14979,pn_4
p_268,p_27068,pn_1
p_268,p_46223,pn_2603
p_268,p_47217,pn_6
p_268,p_57498,pn_5972
p_268,p_84986,pn_24
p_269,p_2673,pn_2046
p_269,p_62474,pn_8
p_269,p_79476,pn_3399
p_269,p_79733,pn_4443
p_269,p_88727,pn_893
p_269,p_90811,pn_3395
p_270,p_6518,pn_4670
p_270,p_24109,pn_3478
p_270,p_39083,pn_2809
p_270,p_72450,pn_456
p_270,p_75965,pn_3894
p_270,p_88641,pn_4205
p_271,p_2232,pn_3055
p_271,p_6486,pn_2206
p_271,p_41565,pn_16
p_271,p_59345,pn_4154
p_271,p_68196,pn_2333
p_271,p_69445,pn_1
p_272,p_1832,pn_5808
p_272,p_4996,pn_4324
p_272,p_31665,pn_519
p_272,p_31900,pn_4036
p_272,p_38428,pn_5768
p_272,p_46520,pn_1
p_273,p_4225,pn_4897
p_273,p_22473,pn_3469
p_273,p_42620,pn_5488
p_273,p_66165,pn_701
p_273,p_70965,pn_2653
p_273,p_94264,pn_722
p_274,p_4225,pn_1
p_274,p_33411,pn_4062
p_274,p_37524,pn_4466
p_274,p_71563,pn_4
p_274,p_88043,pn_2199
p_274,p_88571,pn_1854
p_275,p_11214,pn_861
p_275,p_33451,pn_3652
p_275,p_33785,pn_1878
p_275,p_44569,pn_2710
p_275,p_52335,pn_9
p_275,p_61332,pn_53
p_276,p_8639,pn_7
p_276,p_11619,pn_3215
p_276,p_13055,pn_1649
p_276,p_37242,pn_1264
p_276,p_43733,pn_5407
p_276,p_75592,pn_1
p_277,p_1302,pn_2901
p_277,p_9406,pn_182
p_277,p_15662,pn_9
p_277,p_34028,pn_5114
p_277,p_34566,pn_1622
p_277,p_88839,pn_5620
p_278,p_3321,pn_1
p_278,p_12960,pn_4314
p_278,p_37029,pn_1326
p_278,p_45201,pn_6
p_278,p_45819,pn_60
p_278,p_86912,pn_346
p_279,p_13629,pn_1734
p_279,p_29269,pn_4
p_279,p_32644,pn_5293
p_279,p_66679,pn_5
p_279,p_73585,pn_1979
p_279,p_77072,pn_1162
p_280,p_2137,pn_288
p_280,p_6364,pn_94
p_280,p_14482,pn_239
p_280,p_30006,pn_1139
p_280,p_42064,pn_64
p_280,p_51171,pn_822
p_281,p_8230,pn_1549
p_281,p_12218,pn_216
p_281,p_13156,pn_3817
p_281,p_32489,pn_5879
p_281,p_78871,pn_55
p_281,p_91054,pn_1
p_282,p_6972,pn_1
p_282,p_20241,pn_1483
p_282,p_45000,pn_5854
p_282,p_47088,pn_1817
p_282,p_77269,pn_1396
p_282,p_79561,pn_2872
p_283,p_2254,pn_35
p_283,p_16399,pn_2582
p_283,p_26552,pn_3241
p_283,p_27634,pn_5707
p_283,p_34640,pn_486
p_283,p_77778,pn_10
p_284,p_5029,pn_1
p_284,p_21206,pn_5
p_284,p_26097,pn_1225
p_284,p_26272,pn_6
p_284,p_62272,pn_3353
p_284,p_70072,pn_491
p_285,p_363,pn_1977
p_285,p_546,pn_1
p_285,p_1264,pn_1
p_285,p_14400,pn_904
p_285,p_60984,pn_3237
p_285,p_63206,pn_633
p_286,p_8514,pn_4093
p_286,p_12913,pn_1438
p_286,p_48604,pn_2933
p_286,p_63043,pn_536
p_286,p_66234,pn_3864
p_286,p_83493,pn_2130
p_287,p_6242,pn_4158
p_287,p_13889,pn_6
p_287,p_27327,pn_4905
p_287,p_41401,pn_5529
p_287,p_78458,pn_2812
p_287,p_92398,pn_5353
p_288,p_16929,pn_997
p_288,p_21656,pn_258
p_288,p_56970,pn_162
p_288,p_61779,pn_1128
p_288,p_93880,pn_1
p_288,p_98814,pn_5788
p_289,p_5545,pn_4215
p_289,p_7657,pn_1
p_289,p_20224,pn_53
p_289,p_32821,pn_1719
p_289,p_50026,pn_1
p_289,p_93605,pn_788
p_290,p_23343,pn_2119
p_290,p_23535,pn_1
p_290,p_30540,pn_1711
p_290,p_69157,pn_112
p_290,p_71796,pn_1911
p_290,p_88304,pn_803
p_291,p_6131,pn_653
p_291,p_15516,pn_787
p_291,p_15919,pn_5320
p_291,p_25834,pn_4577
p_291,p_44397,pn_1492
p_291,p_99893,pn_602
p_292,p_7625,pn_5978
p_292,p_13134,pn_2125
p_292,p_24991,pn_1
p_292,p_68813,pn_631
p_292,p_92178,pn_1832
p_292,p_99972,pn_5849
p_293,p_7929,pn_1309
p_293,p_10556,pn_75
p_293,p_30024,pn_239
p_293,p_42161,pn_1
p_293,p_58627,pn_3132
p_293,p_78581,pn_3784
p_294,p_15814,pn_4600
p_294,p_16419,pn_2727
p_294,p_21814,pn_3810
p_294,p_35332,pn_1409
p_294,p_81256,pn_4906
p_294,p_89699,pn_4937
p_295,p_1654,pn_3413
p_295,p_4329,pn_2809
p_295,p_9370,pn_4376
p_295,p_49221,pn_2
p_295,p_52027,pn_5075
p_295,p_79063,pn_73
p_296,p_1617,pn_1
p_296,p_11454,pn_85
p_296,p_51554,pn_5354
p_296,p_58107,pn_5891
p_296,p_82413,pn_5
p_296,p_93618,pn_70
p_297,p_5343,pn_3384
p_297,p_15565,pn_3600
p_297,p_29781,pn_65
p_297,p_36845,pn_4439
p_297,p_72762,pn_2886
p_297,p_94094,pn_775
p_298,p_7553,pn_79
p_298,p_10198,pn_3540
p_298,p_16785,pn_5786
p_298,p_75767,pn_41
p_298,p_80386,pn_32
p_298,p_85399,pn_5949
p_299,p_1802,pn_2
p_299,p_3357,pn_1575
p_299,p_6219,pn_98
p_299,p_36893,pn_27
p_299,p_59435,pn_1115
p_299,p_89797,pn_1081
p_300,p_44632,pn_1019
p_300,p_47932,pn_5601
p_300,p_54682,pn_9
p_300,p_62031,pn_4544
p_300,p_90472,pn_1146
p_300,p_94895,pn_511
p_301,p_621,pn_3534
p_301,p_5034,pn_2959
p_301,p_24620,pn_5887
p_301,p_29616,pn_971
p_301,p_33976,pn_1
p_301,p_51772,pn_41
p_302,p_518,pn_5598
p_302,p_5859,pn_727
p_302,p_8568,pn_5108
p_302,p_10896,pn_1
p_302,p_14003,pn_1
p_302,p_27814,pn_108
p_303,p_3755,pn_3425
p_303,p_6638,pn_80
p_303,p_13152,pn_1
p_303,p_56919,pn_1
p_303,p_59051,pn_944
p_303,p_81915,pn_863
p_304,p_3187,pn_10
p_304,p_8634,pn_2162
p_304,p_17051,pn_83
p_304,p_30273,pn_2339
p_304,p_32966,pn_3769
p_304,p_33521,pn_1
p_305,p_9454,pn_91
p_305,p_17613,pn_1469
p_305,p_28115,pn_50
p_305,p_31171,pn_67
p_305,p_32384,pn_3146
p_305,p_32770,pn_1925
p_306,p_5441,pn_5510
p_306,p_22160,pn_2276
p_306,p_22355,pn_3
p_306,p_42935,pn_2193
p_306,p_66417,pn_827
p_306,p_75631,pn_68
p_307,p_34030,pn_3167
p_307,p_47283,pn_1
p_307,p_56039,pn_5725
p_307,p_68166,pn_795
p_307,p_93339,pn_2372
p_307,p_97105,pn_2836
p_308,p_8233,pn_3743
p_308,p_9795,pn_75
p_308,p_35080,pn_1
p_308,p_38915,pn_570
p_308,p_44435,pn_1447
p_308,p_59287,pn_396
p_309,p_574,pn_194
p_309,p_8004,pn_4843
p_309,p_14148,pn_3665
p_309,p_18449,pn_1
p_309,p_22615,pn_1
p_309,p_93642,pn_12
p_310,p_4895,pn_901
p_310,p_8526,pn_5
p_310,p_12364,pn_4588
p_310,p_22895,pn_2208
p_310,p_43642,pn_1478
p_310,p_97595,pn_865
p_311,p_8510,pn_2533
p_311,p_34181,pn_1
p_311,p_63055,pn_4904
p_311,p_72620,pn_5240
p_311,p_82782,pn_2830
p_311,p_83663,pn_2
p_312,p_25127,pn_2497
p_312,p_28287,pn_333
p_312,p_39588,pn_4852
p_312,p_48579,pn_3008
p_312,p_59352,pn_1
p_312,p_73009,pn_29
p_313,p_6307,pn_897
p_313,p_18864,pn_1
p_313,p_22538,pn_3259
p_313,p_24720,pn_782
p_313,p_30675,pn_2208
p_313,p_31351,pn_3203
p_314,p_4206,pn_36
p_314,p_27280,pn_28
p_314,p_46259,pn_5882
p_314,p_60789,pn_10
p_314,p_95898,pn_314
p_314,p_99759,pn_874
p_315,p_8209,pn_847
p_315,p_15425,pn_4
p_315,p_20587,pn_4664
p_315,p_36359,pn_1715
p_315,p_37255,pn_4432
p_315,p_45254,pn_4262
p_316,p_27019,pn_1544
p_316,p_29552,pn_2
p_316,p_44287,pn_5801
p_316,p_64093,pn_1877
p_316,p_73395,pn_3707
p_316,p_82509,pn_4
p_317,p_2796,pn_3257
p_317,p_9212,pn_3623
p_317,p_12209,pn_1
p_317,p_14913,pn_189
p_317,p_21046,pn_5574
p_317,p_90947,pn_2888
p_318,p_14025,pn_3007
p_318,p_32883,pn_24
p_318,p_44710,pn_52
p_318,p_61932,pn_1520
p_318,p_65987,pn_3467
p_318,p_92152,pn_4910
p_319,p_13533,pn_8
p_319,p_35933,pn_126
p_319,p_41308,pn_690
p_319,p_64841,pn_10
p_319,p_76098,pn_5559
p_319,p_97238,pn_1
p_320,p_12696,pn_582
p_320,p_20475,pn_85
p_320,p_23751,pn_3284
p_320,p_64334,pn_260
p_320,p_81821,pn_4160
p_320,p_87327,pn_4392
p_321,p_12482,pn_1
p_321,p_14598,pn_421
p_321,p_49607,pn_1
p_321,p_63557,pn_798
p_321,p_74797,pn_5477
p_321,p_78002,pn_6
p_322,p_2076,pn_1
p_322,p_5981,pn_1
p_322,p_19649,pn_3472
p_322,p_27315,pn_274
p_322,p_39796,pn_5392
p_322,p_45149,pn_4251
p_323,p_3044,pn_214
p_323,p_23448,pn_5580
p_323,p_24584,pn_29
