src_id,dst_id,corp_id,src_work_for_start_time,dst_work_for_start_time
p_27446,p_61347,co_1,2021-02-28,2021-04-24
p_27446,p_76993,co_1,2021-09-17,2021-10-21
p_27447,p_66067,co_342,2019-10-12,2021-09-10
p_27447,p_96079,co_7750,2020-10-22,2020-05-19
p_27448,p_28317,co_21,2021-01-22,2019-12-06
p_27449,p_48557,co_9402,2020-12-30,2020-04-27
p_27449,p_77019,co_5969,2020-10-14,2019-08-20
p_27451,p_48172,co_6396,2020-08-25,2020-04-22
p_27451,p_96760,co_4302,2021-12-12,2022-04-27
p_27452,p_42900,co_43,2020-05-22,2019-12-02
p_27452,p_48019,co_1902,2020-12-24,2022-03-26
p_27453,p_33718,co_8600,2021-05-27,2020-04-29
p_27453,p_90334,co_22,2020-02-17,2019-09-26
p_27454,p_52194,co_5250,2020-09-14,2019-11-25
p_27454,p_77748,co_7,2021-06-29,2020-02-15
p_27455,p_36245,co_559,2021-06-11,2019-07-18
p_27455,p_68475,co_140,2021-07-17,2019-12-24
p_27455,p_80920,co_1,2019-11-21,2021-01-20
p_27456,p_82287,co_7471,2021-12-24,2019-12-08
p_27456,p_86460,co_6478,2021-02-12,2021-01-19
p_27458,p_39794,co_8716,2022-03-02,2022-05-11
p_27458,p_71114,co_2161,2020-10-06,2021-08-31
p_27459,p_96914,co_1089,2021-09-12,2020-12-27
p_27460,p_31328,co_979,2021-01-20,2020-10-29
p_27461,p_61738,co_8223,2019-12-07,2020-05-21
p_27462,p_89209,co_2229,2021-12-26,2019-07-04
p_27462,p_91363,co_1348,2021-03-20,2022-01-01
p_27463,p_27499,co_7797,2019-10-21,2022-03-02
p_27463,p_76832,co_6,2021-11-09,2021-09-11
p_27464,p_39015,co_4030,2022-05-04,2021-11-19
p_27464,p_70057,co_6266,2021-06-16,2022-02-17
p_27465,p_56209,co_73,2020-03-31,2021-01-20
p_27465,p_80590,co_390,2020-07-29,2019-09-12
p_27466,p_44879,co_2694,2020-05-16,2019-11-02
p_27467,p_36460,co_5734,2019-07-13,2019-09-13
p_27468,p_66976,co_474,2019-11-07,2020-01-20
p_27468,p_68964,co_4618,2021-06-13,2019-08-04
p_27469,p_62798,co_7084,2021-05-16,2020-12-25
p_27470,p_30747,co_3304,2021-11-11,2021-09-10
p_27471,p_77998,co_9295,2020-03-02,2019-11-22
p_27471,p_82534,co_1728,2021-12-21,2020-04-13
p_27472,p_32499,co_7,2022-02-25,2022-01-26
p_27472,p_69910,co_3221,2021-07-04,2020-01-30
p_27473,p_77360,co_75,2021-06-01,2020-12-08
p_27474,p_66376,co_6137,2019-05-26,2021-06-20
p_27475,p_37015,co_547,2020-06-30,2021-05-14
p_27476,p_82313,co_838,2021-04-03,2022-02-05
p_27477,p_41111,co_339,2019-12-01,2021-11-28
p_27478,p_35519,co_1,2020-08-20,2020-11-27
p_27478,p_36764,co_5,2022-01-06,2021-10-10
p_27478,p_77028,co_7,2019-07-24,2020-09-10
p_27479,p_60428,co_804,2019-07-23,2020-11-12
p_27479,p_74741,co_4303,2021-07-05,2020-01-25
p_27479,p_83269,co_293,2022-01-27,2020-01-18
p_27480,p_49986,co_968,2020-09-28,2021-03-31
p_27481,p_77160,co_2167,2020-12-30,2020-12-12
p_27481,p_87858,co_7243,2021-08-01,2020-05-02
p_27482,p_83334,co_1,2021-08-12,2021-05-11
p_27483,p_28495,co_530,2021-04-03,2020-12-25
p_27483,p_63591,co_8684,2021-11-14,2020-10-18
p_27484,p_39483,co_89,2020-07-03,2020-02-20
p_27484,p_41013,co_61,2020-07-08,2021-11-03
p_27485,p_59473,co_4599,2020-01-22,2019-11-12
p_27486,p_30455,co_4945,2020-04-21,2020-03-03
p_27486,p_82676,co_1152,2019-07-16,2021-11-25
p_27487,p_31140,co_84,2020-10-03,2020-06-29
p_27487,p_62089,co_1,2021-06-18,2020-03-11
p_27487,p_70544,co_8885,2020-04-27,2021-08-01
p_27488,p_32721,co_225,2019-07-26,2019-07-24
p_27489,p_47840,co_6,2022-01-08,2021-10-25
p_27489,p_89125,co_6909,2021-03-08,2022-03-12
p_27490,p_28328,co_1324,2020-11-20,2020-08-09
p_27490,p_71606,co_7019,2022-03-08,2020-09-06
p_27491,p_58315,co_2320,2021-05-12,2020-08-19
p_27491,p_95694,co_7,2020-12-02,2022-01-05
p_27492,p_31585,co_10,2021-11-01,2021-11-09
p_27492,p_34143,co_2963,2020-12-27,2022-04-07
p_27492,p_69947,co_9,2019-09-12,2021-08-10
p_27493,p_62783,co_545,2020-01-18,2019-05-30
p_27493,p_64972,co_859,2020-08-15,2020-08-01
p_27494,p_58958,co_2950,2020-07-06,2020-04-05
p_27494,p_64343,co_35,2019-06-04,2021-10-01
p_27495,p_50762,co_7129,2019-11-06,2021-09-04
p_27495,p_81181,co_6174,2019-05-31,2019-07-05
p_27497,p_49881,co_8975,2020-11-07,2021-06-20
p_27497,p_77006,co_6132,2021-01-03,2021-09-09
p_27497,p_97443,co_4793,2020-09-04,2021-03-19
p_27498,p_35007,co_3,2020-10-26,2021-03-15
p_27499,p_77995,co_1,2020-01-22,2021-05-23
p_27499,p_84508,co_53,2019-07-07,2020-11-30
p_27500,p_60081,co_2,2019-07-02,2020-02-06
p_27500,p_88290,co_1,2019-12-25,2020-10-12
p_27500,p_95864,co_6083,2020-09-30,2021-08-30
p_27501,p_39478,co_2861,2022-03-01,2021-02-11
p_27501,p_95620,co_4778,2020-10-27,2020-08-01
p_27502,p_62650,co_5063,2019-06-19,2020-11-19
p_27502,p_84242,co_8,2022-04-12,2020-09-04
p_27504,p_36809,co_93,2022-01-14,2020-02-11
p_27505,p_49502,co_4440,2022-04-28,2022-04-19
p_27505,p_64560,co_1,2021-01-07,2021-04-11
p_27507,p_43201,co_184,2021-08-20,2019-08-02
p_27507,p_99171,co_1,2019-09-10,2020-06-13
p_27508,p_58117,co_2637,2020-02-03,2021-02-22
p_27508,p_63402,co_1,2019-10-23,2021-03-02
p_27509,p_69381,co_780,2020-12-18,2022-02-01
p_27509,p_90641,co_3,2021-05-19,2019-08-11
p_27509,p_98543,co_3880,2020-05-06,2021-08-29
p_27510,p_39693,co_1002,2022-03-24,2020-08-08
p_27510,p_75273,co_5838,2021-03-02,2020-10-19
p_27510,p_91111,co_612,2020-07-24,2019-10-02
p_27511,p_48303,co_2152,2021-03-29,2019-08-04
p_27512,p_32258,co_8831,2020-06-07,2021-03-28
p_27513,p_76837,co_793,2020-08-21,2020-05-08
p_27513,p_95749,co_3688,2020-02-23,2021-10-27
p_27514,p_87190,co_1796,2020-12-20,2022-02-23
p_27515,p_48031,co_2,2021-10-12,2020-06-12
p_27515,p_87827,co_349,2019-10-31,2021-02-05
p_27516,p_62306,co_4783,2020-02-25,2019-09-17
p_27516,p_77169,co_7861,2021-10-01,2020-08-20
p_27516,p_82377,co_1,2022-05-11,2021-02-25
p_27517,p_61033,co_5868,2019-07-25,2019-11-28
p_27518,p_42579,co_255,2020-09-26,2019-12-16
p_27518,p_85959,co_2276,2022-04-29,2021-04-20
p_27519,p_39134,co_8303,2020-04-26,2020-03-11
p_27519,p_82466,co_1841,2019-12-01,2019-10-31
p_27521,p_30764,co_147,2020-06-22,2020-06-01
p_27521,p_82771,co_5,2019-10-08,2020-05-22
p_27522,p_33368,co_25,2020-08-21,2021-02-05
p_27523,p_42679,co_1,2020-10-21,2022-04-09
p_27524,p_74778,co_55,2019-12-27,2020-09-30
p_27525,p_64830,co_850,2020-01-19,2021-03-10
p_27526,p_55840,co_7096,2019-05-13,2021-09-03
p_27527,p_30071,co_3,2021-07-09,2019-06-07
p_27528,p_30350,co_7328,2020-04-12,2020-01-08
p_27528,p_87068,co_245,2020-01-01,2020-01-12
p_27529,p_60840,co_7,2019-08-22,2022-04-06
p_27529,p_82653,co_1117,2021-10-28,2020-08-05
p_27530,p_40396,co_2266,2021-04-23,2019-12-15
p_27531,p_28525,co_1,2021-09-02,2021-09-01
p_27531,p_33813,co_7,2022-02-13,2022-02-16
p_27531,p_96858,co_3575,2019-06-10,2022-01-27
p_27532,p_35827,co_35,2020-12-19,2020-01-17
p_27532,p_54053,co_1858,2020-09-04,2019-09-11
p_27533,p_52213,co_1,2021-01-11,2020-01-18
p_27533,p_72431,co_3,2020-09-05,2021-05-26
p_27533,p_85598,co_406,2020-07-01,2021-11-20
p_27534,p_55609,co_3125,2020-03-18,2020-08-29
p_27534,p_99683,co_1,2021-10-30,2022-02-15
p_27535,p_32446,co_3,2021-08-31,2020-12-21
p_27536,p_28534,co_1185,2021-03-22,2020-06-09
p_27536,p_38969,co_6272,2019-08-02,2020-02-29
p_27537,p_65890,co_525,2020-06-15,2020-11-08
p_27539,p_35937,co_8971,2022-04-26,2021-10-10
p_27540,p_65422,co_20,2021-05-01,2022-01-22
p_27540,p_76550,co_37,2021-08-13,2020-07-20
p_27541,p_59862,co_713,2021-04-02,2020-01-18
p_27542,p_79045,co_1,2021-03-01,2020-02-02
p_27543,p_30454,co_46,2019-06-15,2020-02-11
p_27543,p_31961,co_6134,2022-04-11,2022-02-13
p_27544,p_45929,co_1,2019-07-08,2021-04-24
p_27544,p_58244,co_854,2021-02-26,2020-04-02
p_27544,p_96801,co_3676,2020-08-11,2020-05-04
p_27545,p_75788,co_1,2021-03-28,2020-02-10
p_27546,p_35741,co_46,2019-07-29,2022-04-05
p_27546,p_41557,co_1,2019-08-19,2022-03-12
p_27547,p_68283,co_1,2019-09-19,2019-06-22
p_27547,p_72337,co_3,2022-03-31,2020-09-05
p_27548,p_44957,co_5,2021-03-30,2019-05-29
p_27548,p_55564,co_81,2021-11-29,2021-02-09
p_27548,p_99625,co_24,2021-01-11,2021-07-02
p_27549,p_61328,co_7,2019-05-17,2021-10-29
p_27549,p_86371,co_1,2021-01-13,2019-08-16
p_27550,p_49368,co_1946,2021-05-24,2021-05-14
p_27551,p_65663,co_712,2020-03-03,2020-04-18
p_27551,p_86302,co_43,2021-06-16,2021-05-25
p_27552,p_48149,co_720,2019-05-14,2022-02-12
p_27552,p_48357,co_3,2020-12-02,2019-10-18
p_27553,p_72058,co_32,2021-07-13,2020-07-05
p_27554,p_48577,co_9444,2020-10-27,2022-04-07
p_27554,p_57558,co_7116,2019-12-15,2020-06-13
p_27555,p_58180,co_4613,2019-05-26,2019-06-01
p_27556,p_61358,co_3512,2020-10-24,2019-06-15
p_27557,p_37480,co_9493,2022-04-09,2021-07-27
p_27558,p_67079,co_8240,2021-05-01,2020-08-26
p_27558,p_75078,co_8931,2021-08-05,2021-08-20
p_27560,p_29678,co_443,2019-11-26,2021-06-16
p_27560,p_73822,co_1749,2019-10-11,2019-11-28
p_27560,p_89412,co_5916,2021-09-18,2021-09-28
p_27561,p_55850,co_1275,2021-04-14,2020-07-04
p_27561,p_69916,co_6560,2021-12-27,2022-01-25
p_27562,p_37306,co_515,2020-11-27,2021-05-17
p_27563,p_96339,co_5475,2022-04-24,2019-09-22
p_27564,p_68908,co_7761,2020-05-08,2021-01-28
p_27564,p_87631,co_1,2021-04-17,2021-09-08
p_27565,p_90118,co_9405,2020-04-08,2021-08-09
p_27565,p_97569,co_1,2019-11-02,2021-02-08
p_27566,p_90473,co_7570,2020-12-04,2019-10-01
p_27567,p_68325,co_1,2020-01-05,2019-05-23
p_27567,p_90932,co_6060,2021-02-01,2019-10-04
p_27568,p_28326,co_192,2021-05-03,2021-04-22
p_27568,p_58825,co_648,2021-08-18,2020-10-12
p_27569,p_34423,co_932,2019-11-17,2020-11-21
p_27569,p_99593,co_4709,2022-01-17,2019-08-03
p_27570,p_31177,co_8889,2019-09-05,2020-12-07
p_27570,p_34103,co_832,2019-11-10,2020-06-26
p_27571,p_37973,co_4137,2021-12-04,2019-11-10
p_27572,p_42569,co_23,2021-11-05,2020-03-25
p_27572,p_49930,co_5734,2020-10-22,2019-12-11
p_27573,p_50013,co_2359,2020-06-20,2020-08-27
p_27574,p_50433,co_8103,2021-09-21,2019-11-14
p_27575,p_53783,co_8536,2020-10-11,2021-01-05
p_27576,p_52466,co_10,2020-03-12,2020-03-01
p_27577,p_65226,co_3140,2019-12-11,2019-09-06
p_27577,p_86200,co_5204,2021-06-09,2020-12-22
p_27578,p_32143,co_638,2021-12-29,2019-12-23
p_27578,p_54057,co_3276,2020-01-19,2021-04-23
p_27578,p_58826,co_2788,2020-08-18,2022-04-09
p_27579,p_35793,co_7703,2019-11-23,2019-10-06
p_27579,p_58257,co_6,2021-09-06,2020-01-16
p_27580,p_88959,co_30,2019-08-30,2020-08-13
p_27581,p_29966,co_3,2021-12-20,2020-01-18
p_27581,p_77936,co_72,2019-10-21,2019-10-13
p_27581,p_90043,co_6514,2021-12-22,2021-03-20
p_27582,p_30221,co_84,2020-10-24,2019-05-31
p_27582,p_31199,co_8449,2020-07-04,2019-10-16
p_27582,p_60062,co_44,2021-08-06,2021-05-27
p_27583,p_28299,co_4504,2021-02-27,2019-07-16
p_27583,p_39709,co_4835,2019-07-05,2021-04-09
p_27584,p_31236,co_3259,2020-01-09,2021-07-05
p_27584,p_95966,co_495,2020-04-04,2020-10-07
p_27585,p_81057,co_1,2022-03-07,2021-05-15
p_27586,p_34260,co_1873,2022-01-31,2021-04-06
p_27586,p_65579,co_4644,2020-07-30,2021-08-01
p_27586,p_95881,co_141,2020-12-25,2019-08-22
p_27588,p_64889,co_3271,2019-07-24,2019-08-18
p_27588,p_88597,co_2780,2019-12-23,2020-03-30
p_27588,p_88797,co_1587,2021-05-26,2021-11-02
p_27589,p_30484,co_1,2019-09-22,2021-11-02
p_27589,p_49441,co_302,2020-01-24,2020-01-09
p_27589,p_83965,co_6796,2019-09-07,2020-03-26
p_27591,p_77940,co_3924,2020-08-11,2019-11-02
p_27591,p_92829,co_4892,2021-12-05,2022-02-10
p_27592,p_98640,co_8207,2021-12-20,2021-07-10
p_27593,p_31161,co_1,2019-11-28,2020-05-20
p_27594,p_83186,co_7220,2019-07-03,2019-11-10
p_27595,p_47734,co_1,2021-01-02,2020-12-28
p_27596,p_73597,co_2957,2019-06-14,2020-09-26
p_27596,p_84346,co_8846,2020-12-09,2019-11-24
p_27597,p_34960,co_6159,2019-08-26,2020-08-22
p_27597,p_84365,co_3542,2019-11-26,2021-10-05
p_27598,p_81509,co_1,2021-11-18,2022-04-17
p_27598,p_94286,co_1,2021-06-06,2019-11-20
p_27599,p_40569,co_111,2021-05-31,2019-09-04
p_27599,p_54412,co_8832,2021-09-28,2021-11-28
p_27600,p_82654,co_548,2020-06-25,2021-12-24
p_27601,p_64684,co_3456,2021-11-29,2019-11-25
p_27602,p_41776,co_114,2020-05-07,2022-01-01
p_27602,p_74233,co_8734,2020-08-22,2020-05-15
p_27603,p_84153,co_2086,2020-11-22,2020-01-06
p_27604,p_51823,co_9493,2021-11-27,2019-05-13
p_27604,p_91245,co_2021,2019-08-13,2021-11-29
p_27605,p_35499,co_3533,2020-01-30,2019-08-02
p_27605,p_47687,co_8,2020-12-29,2019-10-28
p_27606,p_41099,co_3,2019-11-06,2021-10-17
p_27606,p_73920,co_3699,2019-07-05,2022-03-28
p_27607,p_51036,co_7134,2021-08-12,2021-05-11
p_27607,p_58576,co_3,2019-10-20,2021-06-12
p_27609,p_55231,co_7553,2021-07-29,2021-02-28
p_27609,p_65271,co_675,2020-11-03,2022-01-28
p_27610,p_41560,co_9190,2021-02-08,2020-07-10
p_27610,p_98787,co_5701,2022-04-12,2020-03-12
p_27611,p_61469,co_7677,2022-04-29,2021-03-23
p_27612,p_63126,co_8,2019-05-15,2020-06-20
p_27612,p_65048,co_62,2021-06-13,2021-09-26
p_27612,p_80223,co_826,2020-01-05,2022-01-18
p_27613,p_83881,co_422,2020-11-27,2021-12-10
p_27614,p_40058,co_5003,2019-11-21,2021-06-30
p_27614,p_69491,co_7779,2020-03-16,2020-03-15
p_27614,p_72738,co_6460,2021-06-09,2019-11-07
p_27615,p_76562,co_5562,2021-07-30,2022-05-07
p_27615,p_81151,co_4228,2021-11-26,2019-06-16
p_27615,p_86448,co_1591,2021-02-14,2021-04-07
p_27616,p_47811,co_326,2021-05-03,2021-12-12
p_27616,p_56027,co_7,2021-07-08,2021-09-23
p_27617,p_45620,co_1777,2021-08-18,2020-04-11
p_27619,p_48827,co_9292,2020-06-28,2020-01-31
p_27619,p_74225,co_2607,2020-04-27,2020-08-22
p_27620,p_40401,co_7082,2021-11-30,2019-05-29
p_27620,p_93506,co_8,2021-01-26,2022-01-13
p_27621,p_40436,co_7,2020-10-03,2020-07-13
p_27622,p_89260,co_7751,2020-03-18,2020-05-18
p_27623,p_98495,co_1785,2020-03-08,2021-10-31
p_27624,p_27903,co_1389,2020-01-30,2021-05-29
p_27624,p_97567,co_5192,2021-01-31,2021-11-26
p_27625,p_37972,co_1,2019-05-30,2022-01-22
p_27625,p_46697,co_93,2020-10-13,2021-12-21
p_27625,p_92493,co_178,2019-09-03,2020-03-21
p_27626,p_93776,co_1,2020-11-18,2020-09-10
p_27627,p_31565,co_286,2022-03-23,2020-01-24
p_27627,p_39174,co_83,2021-03-18,2019-07-26
p_27627,p_61947,co_2728,2021-03-15,2019-09-22
p_27628,p_88447,co_8357,2021-06-14,2020-07-20
p_27628,p_90590,co_1,2020-08-21,2020-06-06
p_27629,p_40859,co_1,2020-11-19,2022-05-06
p_27630,p_81714,co_3802,2021-07-29,2022-03-04
p_27630,p_97711,co_2116,2020-04-30,2019-12-26
p_27631,p_45414,co_74,2021-12-11,2019-07-12
p_27631,p_94153,co_1,2021-09-03,2020-10-29
p_27632,p_90764,co_4337,2021-10-29,2019-12-04
p_27632,p_97010,co_651,2020-04-13,2021-12-31
p_27633,p_36966,co_28,2020-10-22,2020-11-27
p_27633,p_46244,co_8827,2021-03-14,2021-10-08
p_27633,p_50340,co_789,2021-01-15,2022-01-18
p_27634,p_66755,co_910,2020-03-19,2021-11-20
p_27635,p_27868,co_1514,2019-12-18,2021-06-11
p_27635,p_84988,co_4,2019-12-12,2020-11-18
p_27637,p_68651,co_7914,2021-08-28,2019-07-19
p_27637,p_82465,co_8912,2020-06-13,2021-05-15
p_27638,p_40934,co_2268,2019-06-24,2022-01-30
p_27638,p_56380,co_10,2020-02-18,2020-10-13
p_27639,p_53517,co_3161,2021-11-07,2022-01-27
p_27640,p_86783,co_4788,2021-03-09,2021-09-18
p_27640,p_92476,co_84,2020-01-28,2021-01-01
p_27641,p_39961,co_46,2020-01-03,2022-02-20
p_27641,p_64055,co_4127,2020-05-24,2021-11-26
p_27641,p_82512,co_1529,2019-06-08,2021-03-05
p_27643,p_34110,co_9,2020-01-15,2021-02-11
p_27643,p_34774,co_6104,2022-04-11,2021-03-24
p_27643,p_75397,co_5471,2021-10-29,2022-03-16
p_27644,p_47077,co_10,2020-07-02,2021-06-27
p_27645,p_53294,co_1,2021-08-29,2021-05-09
p_27645,p_95772,co_5192,2019-06-08,2020-03-08
p_27646,p_46077,co_14,2021-05-25,2021-07-12
p_27646,p_55870,co_7269,2019-10-09,2020-04-10
p_27647,p_36215,co_76,2022-03-07,2020-02-17
p_27647,p_93155,co_2,2019-10-05,2020-07-31
p_27648,p_33751,co_7849,2020-10-04,2021-08-11
p_27649,p_98784,co_753,2021-01-17,2021-01-25
p_27650,p_33088,co_4029,2021-02-24,2020-09-17
p_27651,p_31930,co_964,2019-11-27,2020-03-29
p_27651,p_50017,co_4297,2020-01-21,2020-09-03
p_27651,p_98303,co_910,2019-12-24,2021-08-10
p_27652,p_95612,co_552,2020-05-25,2021-02-04
p_27653,p_43267,co_96,2020-03-30,2020-09-07
p_27654,p_50737,co_5925,2022-02-25,2021-08-10
p_27656,p_78910,co_6133,2019-05-20,2021-01-27
p_27657,p_47694,co_1,2019-05-18,2021-04-10
p_27657,p_85532,co_1,2021-12-16,2020-05-06
p_27658,p_86620,co_6812,2020-07-20,2020-10-25
p_27659,p_42303,co_5816,2020-04-21,2020-05-04
p_27659,p_81046,co_5794,2019-09-08,2019-07-06
p_27660,p_63328,co_6263,2021-10-06,2021-02-01
p_27660,p_83994,co_8347,2020-01-24,2021-11-16
p_27661,p_58510,co_9,2021-10-05,2019-08-05
p_27661,p_64223,co_469,2022-05-09,2019-07-01
p_27662,p_65966,co_7144,2020-01-27,2019-06-14
p_27662,p_66891,co_8499,2020-03-09,2021-07-05
p_27662,p_67810,co_5888,2020-07-22,2021-04-04
p_27663,p_36220,co_833,2021-08-11,2021-01-01
p_27664,p_34026,co_557,2021-10-09,2019-10-27
p_27664,p_50751,co_45,2020-11-17,2020-05-11
p_27664,p_79063,co_2176,2021-01-13,2020-05-22
p_27665,p_51839,co_3,2021-09-23,2021-12-28
p_27665,p_67423,co_3,2020-10-25,2020-01-23
p_27665,p_89848,co_3539,2022-02-17,2021-01-25
p_27666,p_62368,co_4360,2021-11-26,2021-03-14
p_27666,p_71947,co_1,2019-10-19,2020-04-27
p_27667,p_96543,co_727,2019-08-23,2020-05-14
p_27668,p_47339,co_636,2020-06-19,2021-03-08
p_27668,p_75735,co_3942,2021-04-04,2019-11-14
p_27669,p_69692,co_125,2019-12-10,2021-03-02
p_27670,p_45855,co_9169,2021-12-20,2019-06-12
p_27670,p_89837,co_505,2019-11-19,2019-05-13
p_27671,p_56499,co_4193,2020-08-11,2020-10-24
p_27671,p_74284,co_1,2022-01-28,2021-11-19
p_27672,p_35009,co_5,2019-06-01,2019-07-30
p_27672,p_73271,co_1,2021-01-20,2020-11-09
p_27673,p_84633,co_3767,2020-10-15,2021-06-13
p_27675,p_93108,co_1042,2019-10-06,2019-11-24
p_27676,p_38859,co_98,2021-11-05,2019-12-06
p_27676,p_85035,co_4210,2019-08-27,2022-03-02
p_27677,p_48184,co_3025,2019-09-18,2022-04-02
p_27677,p_68834,co_1703,2019-07-13,2022-03-03
p_27678,p_31313,co_4195,2022-01-06,2021-06-28
p_27678,p_75726,co_9,2020-06-14,2022-02-21
p_27678,p_81568,co_4349,2019-10-23,2019-06-20
p_27679,p_31895,co_1,2020-08-02,2021-11-06
p_27679,p_55249,co_2848,2022-04-25,2019-11-15
p_27680,p_57839,co_1714,2021-02-20,2021-11-05
p_27680,p_93107,co_1441,2019-08-23,2020-04-25
p_27681,p_37526,co_6,2021-04-25,2020-11-16
p_27682,p_28286,co_2079,2020-04-13,2019-05-14
p_27682,p_54943,co_1,2020-04-07,2021-04-03
p_27683,p_31258,co_6221,2020-08-09,2021-09-16
p_27683,p_93073,co_517,2021-02-08,2020-04-30
p_27684,p_33518,co_6542,2021-11-04,2021-11-11
p_27684,p_77601,co_950,2019-06-24,2019-07-17
p_27685,p_64390,co_1,2022-01-23,2020-08-29
p_27685,p_81138,co_5306,2020-11-05,2020-10-26
p_27686,p_33201,co_7223,2020-08-15,2020-02-11
p_27686,p_70888,co_438,2021-02-23,2020-11-14
p_27687,p_50324,co_2814,2019-06-23,2019-11-11
p_27688,p_85773,co_6575,2021-10-11,2021-11-28
p_27689,p_48970,co_7,2020-07-12,2019-10-02
p_27690,p_69011,co_3470,2020-06-07,2021-01-03
p_27691,p_70073,co_8842,2020-09-18,2020-12-23
p_27691,p_92195,co_6508,2021-04-25,2019-08-29
p_27692,p_29994,co_5,2021-04-05,2019-06-25
p_27693,p_41458,co_4469,2021-05-27,2021-03-16
p_27693,p_52598,co_4724,2021-10-06,2021-10-07
p_27694,p_50222,co_1,2020-07-08,2019-12-26
p_27695,p_60469,co_231,2021-10-22,2022-02-05
p_27695,p_84018,co_1,2019-10-12,2019-12-12
p_27696,p_44791,co_4623,2021-11-03,2022-04-14
p_27696,p_46673,co_3486,2021-11-18,2022-01-23
p_27696,p_70326,co_8932,2021-09-10,2020-11-04
p_27697,p_68507,co_6791,2020-08-18,2022-01-12
p_27697,p_79133,co_1,2022-04-23,2020-04-03
p_27698,p_79188,co_2,2021-10-09,2019-11-25
p_27698,p_85131,co_896,2021-12-19,2021-10-01
p_27699,p_30054,co_8958,2020-06-19,2019-05-29
p_27700,p_28729,co_1,2019-06-03,2020-12-21
p_27700,p_58943,co_562,2020-10-02,2022-03-11
p_27700,p_62451,co_8584,2020-09-13,2019-11-03
p_27701,p_54776,co_3315,2022-03-05,2022-04-10
p_27702,p_31576,co_28,2021-02-01,2022-01-08
p_27702,p_65176,co_4183,2020-05-02,2020-05-22
p_27703,p_67342,co_10,2022-03-21,2021-01-22
p_27703,p_99102,co_4402,2020-02-16,2021-06-15
p_27704,p_28479,co_495,2020-02-06,2019-09-12
p_27705,p_56981,co_14,2019-06-21,2020-12-18
p_27706,p_72733,co_3562,2021-09-05,2021-07-09
p_27706,p_86831,co_10,2020-10-19,2022-02-16
p_27707,p_50216,co_6651,2019-12-23,2019-07-12
p_27707,p_78545,co_546,2019-08-15,2020-01-01
p_27708,p_65597,co_8,2022-04-21,2020-01-27
p_27709,p_30166,co_9,2020-07-08,2021-04-09
p_27709,p_94368,co_2055,2020-08-23,2019-11-21
p_27710,p_37311,co_9,2021-08-30,2022-01-21
p_27710,p_82826,co_1012,2019-12-06,2021-01-17
p_27710,p_92762,co_3,2021-05-08,2020-08-26
p_27711,p_31292,co_8725,2019-11-06,2019-06-30
p_27711,p_61362,co_1,2021-04-11,2022-02-09
p_27712,p_65162,co_4246,2021-06-20,2021-02-28
p_27712,p_96172,co_1916,2021-01-12,2021-02-13
p_27713,p_34031,co_5057,2021-03-23,2020-12-25
p_27713,p_43947,co_698,2019-05-24,2021-07-31
p_27714,p_30779,co_666,2021-06-14,2022-05-11
p_27714,p_33775,co_456,2020-07-12,2021-07-27
p_27714,p_85926,co_3147,2019-08-19,2021-07-20
p_27715,p_96212,co_7439,2020-07-20,2021-06-11
p_27716,p_95559,co_8409,2021-09-22,2019-12-11
p_27717,p_40749,co_3094,2020-07-15,2021-07-18
p_27717,p_48222,co_7199,2022-01-16,2019-08-21
p_27717,p_98958,co_9,2021-12-21,2020-01-30
p_27719,p_39362,co_8937,2022-03-30,2020-05-12
p_27719,p_87774,co_583,2022-01-05,2021-03-13
p_27720,p_49032,co_9,2020-04-02,2020-04-09
p_27720,p_75835,co_7676,2021-11-30,2022-02-05
p_27720,p_98295,co_8,2019-07-03,2021-08-08
p_27721,p_51187,co_8954,2021-03-18,2021-03-25
p_27721,p_59578,co_11,2020-02-28,2019-11-14
p_27722,p_53924,co_781,2021-01-10,2022-01-09
p_27722,p_97963,co_1258,2021-04-02,2021-01-27
p_27723,p_69519,co_1,2020-09-16,2020-10-21
p_27724,p_84639,co_79,2019-11-13,2019-08-12
p_27724,p_99840,co_3603,2022-02-08,2020-01-22
p_27725,p_38378,co_8,2021-05-06,2021-08-12
p_27725,p_80816,co_2,2021-10-10,2020-11-04
p_27725,p_92417,co_1580,2020-03-06,2019-06-18
p_27726,p_39797,co_3,2021-12-17,2022-03-15
p_27726,p_54007,co_4,2022-02-04,2021-10-12
p_27726,p_95861,co_4026,2022-02-05,2020-12-26
p_27727,p_42648,co_7,2021-06-17,2019-06-15
p_27727,p_85433,co_5837,2019-10-27,2020-02-08
p_27729,p_47459,co_6470,2021-03-10,2020-09-25
p_27730,p_78648,co_1,2021-10-05,2021-06-04
p_27730,p_92851,co_4549,2021-08-29,2020-09-28
p_27731,p_53205,co_7831,2020-01-11,2020-05-17
p_27731,p_76547,co_10,2020-02-01,2022-02-19
p_27731,p_87715,co_4,2020-02-17,2020-03-10
p_27732,p_79666,co_8054,2020-08-18,2022-02-26
p_27733,p_37875,co_502,2021-11-27,2020-02-01
p_27733,p_43732,co_25,2019-08-27,2021-01-07
p_27734,p_79362,co_8313,2020-07-02,2021-12-13
p_27734,p_89828,co_2842,2022-04-10,2020-04-10
p_27735,p_54783,co_7788,2022-04-23,2020-06-21
p_27735,p_75387,co_8898,2020-05-26,2021-09-25
p_27737,p_33832,co_1,2021-03-28,2020-12-15
